record_id,sample,mode,o_taz,d_taz,restore_average_min,cut_average_min,delta_min
12105620205,"bus_subway_trolley","Bus / trolleybus",85,71,9.556,14.592,5.035
12105620402,"bus_subway_trolley","Bus / trolleybus",31,21,26.758,26.396,-0.363
12119850401,"bus_subway_trolley","Subway / El",1039,5009,40.017,48.267,8.25
12119850402,"bus_subway_trolley","Subway / El",5009,1039,41.779,48.102,6.323
12129060101,"bus_subway_trolley","Bus / trolleybus",2407,2614,32.565,35.86,3.296
12129060102,"bus_subway_trolley","Bus / trolleybus",2614,2401,46.817,46.208,-0.608
12237930101,"bus_subway_trolley","Bus / trolleybus",842,88,24.804,24.508,-0.296
12237930105,"bus_subway_trolley","Bus / trolleybus",88,842,23.642,26.667,3.025
12237930201,"bus_subway_trolley","Bus / trolleybus",842,126,23.246,23.258,0.012
12237930203,"bus_subway_trolley","Bus / trolleybus",88,40,13.85,14.992,1.142
12237930204,"bus_subway_trolley","Bus / trolleybus",40,842,25.654,24.587,-1.067
12237930301,"bus_subway_trolley","Bus / trolleybus",842,88,24.804,24.508,-0.296
12237930302,"bus_subway_trolley","Bus / trolleybus",88,40,13.85,14.992,1.142
12237930303,"bus_subway_trolley","Bus / trolleybus",40,842,25.427,24.087,-1.34
12289130103,"bus_subway_trolley","Bus / trolleybus",101,103,10.398,10.844,0.446
12425930102,"bus_subway_trolley","Trolley / light rail",5019,4459,46.875,50.446,3.571
12425930103,"bus_subway_trolley","Subway / El",4459,76,35.75,37.75,2
12425930106,"bus_subway_trolley","Subway / El",76,4459,36.854,37.696,0.842
12425930107,"bus_subway_trolley","Trolley / light rail",4459,5019,39.208,40.692,1.483
12583270202,"bus_subway_trolley","Bus / trolleybus",10427,12411,45.242,51.367,6.125
12583270203,"bus_subway_trolley","Bus / trolleybus",12411,10427,48.925,51.719,2.794
12583270302,"bus_subway_trolley","Bus / trolleybus",10427,12411,45.242,51.367,6.125
12583270303,"bus_subway_trolley","Bus / trolleybus",12411,10427,48.925,51.719,2.794
12583270402,"bus_subway_trolley","Bus / trolleybus",10427,12411,45.242,51.367,6.125
12583270403,"bus_subway_trolley","Bus / trolleybus",12411,10427,48.925,51.719,2.794
12688310207,"bus_subway_trolley","Subway / El",1610,401,40.583,47.083,6.5
12765360101,"bus_subway_trolley","Bus / trolleybus",142,74,30.842,28.417,-2.425
12783680105,"bus_subway_trolley","Bus / trolleybus",1440,2407,28.19,24.977,-3.212
12783680108,"bus_subway_trolley","Bus / trolleybus",2417,2417,18.771,20.76,1.99
12784730101,"bus_subway_trolley","Bus / trolleybus",10426,10410,32.842,48.848,16.006
12852100101,"bus_subway_trolley","Bus / trolleybus",844,804,16.892,18.142,1.25
12852100102,"bus_subway_trolley","Bus / trolleybus",804,834,21.296,24.617,3.321
12852100104,"bus_subway_trolley","Bus / trolleybus",844,40,17.99,17.45,-0.54
12852100106,"bus_subway_trolley","Bus / trolleybus",40,844,15.6,17.067,1.467
12904600101,"bus_subway_trolley","Subway / El",1605,94,42.792,44.417,1.625
12904600103,"bus_subway_trolley","Subway / El",98,1605,41.117,45.617,4.5
12918480301,"bus_subway_trolley","Bus / trolleybus",4231,5029,95.683,92.058,-3.625
12918480302,"bus_subway_trolley","Bus / trolleybus",5029,4231,100.265,104.769,4.504
12951000103,"bus_subway_trolley","Bus / trolleybus",96,88,11.504,12.104,0.6
12951000104,"bus_subway_trolley","Bus / trolleybus",88,71,7.917,8.823,0.906
12951000105,"bus_subway_trolley","Bus / trolleybus",71,1435,38.956,47.496,8.54
12951000106,"bus_subway_trolley","Bus / trolleybus",1435,3216,72.379,71.854,-0.525
12988510201,"bus_subway_trolley","Bus / trolleybus",4436,81,64.781,67.453,2.672
12988510202,"bus_subway_trolley","Bus / trolleybus",81,4436,50.677,56.14,5.462
13028350101,"bus_subway_trolley","Bus / trolleybus",14605,14620,NA,NA,NA
13054210103,"bus_subway_trolley","Bus / trolleybus",2441,2436,33.717,38.275,4.558
13084440201,"bus_subway_trolley","Bus / trolleybus",2610,1420,56.983,56.983,0
13084440202,"bus_subway_trolley","Bus / trolleybus",1420,2610,41.212,48.377,7.165
13205640201,"bus_subway_trolley","Subway / El",844,66,21.396,25.262,3.867
13205640202,"bus_subway_trolley","Subway / El",66,844,29.4,33.779,4.379
13249230101,"bus_subway_trolley","Subway / El",3003,621,36.627,35.375,-1.252
13252800201,"bus_subway_trolley","Bus / trolleybus",817,95,27.594,33.308,5.715
13255850102,"bus_subway_trolley","Bus / trolleybus",3208,88,50.004,54.592,4.587
13271810402,"bus_subway_trolley","Bus / trolleybus",4459,10212,50.467,58.467,8
13271810405,"bus_subway_trolley","Bus / trolleybus",10219,10219,16.642,15.287,-1.354
13277160201,"bus_subway_trolley","Subway / El",817,41,21.233,24.108,2.875
13277160202,"bus_subway_trolley","Subway / El",41,817,24.917,18.183,-6.733
13304030102,"bus_subway_trolley","Bus / trolleybus",3405,1624,36.275,60.283,24.008
13304030106,"bus_subway_trolley","Bus / trolleybus",1624,3405,31.929,33.375,1.446
13304030302,"bus_subway_trolley","Bus / trolleybus",3408,1610,56.06,50.617,-5.443
13304030303,"bus_subway_trolley","Subway / El",1610,76,40.1,47.908,7.808
13304030306,"bus_subway_trolley","Subway / El",76,1610,44.452,44.108,-0.344
13304030307,"bus_subway_trolley","Bus / trolleybus",1610,3405,51.479,58.375,6.896
13561360101,"bus_subway_trolley","Bus / trolleybus",1228,38,29.671,34.867,5.196
13561360102,"bus_subway_trolley","Bus / trolleybus",38,57,14.473,18.696,4.223
13561360104,"bus_subway_trolley","Subway / El",72,625,28.5,30.25,1.75
13561360105,"bus_subway_trolley","Subway / El",625,38,42.119,44.806,2.688
13561360106,"bus_subway_trolley","Bus / trolleybus",38,113,25.05,24.846,-0.204
13561360107,"bus_subway_trolley","Bus / trolleybus",113,1228,34.5,33.671,-0.829
13602530101,"bus_subway_trolley","Bus / trolleybus",3415,1816,115.946,124.35,8.404
13629790101,"bus_subway_trolley","Bus / trolleybus",75,36,13.75,14.694,0.944
13629790102,"bus_subway_trolley","Bus / trolleybus",36,75,18.442,19.942,1.5
13665150202,"bus_subway_trolley","Subway / El",1432,41,31.367,34.242,2.875
13665150203,"bus_subway_trolley","Bus / trolleybus",41,3202,46.623,51.471,4.848
13665150205,"bus_subway_trolley","Bus / trolleybus",3201,1420,17.4,22.752,5.352
13701130101,"bus_subway_trolley","Bus / trolleybus",103,97,7.152,8.375,1.223
13701130102,"bus_subway_trolley","Bus / trolleybus",97,57,18.479,22.46,3.981
13701130103,"bus_subway_trolley","Bus / trolleybus",57,92,14.227,15.048,0.821
13702340102,"bus_subway_trolley","Bus / trolleybus",1423,1215,48.275,46.775,-1.5
13702340103,"bus_subway_trolley","Bus / trolleybus",1215,2806,71.281,71.529,0.248
13702340105,"bus_subway_trolley","Bus / trolleybus",1026,1423,36.779,37.8,1.021
13772340101,"bus_subway_trolley","Bus / trolleybus",101,85,13.029,13.017,-0.013
13772340102,"bus_subway_trolley","Bus / trolleybus",85,101,10.048,10.298,0.25
13791240101,"bus_subway_trolley","Bus / trolleybus",2635,2620,47.483,47.483,0
13791240102,"bus_subway_trolley","Bus / trolleybus",2620,1610,50.625,52.627,2.002
13791240105,"bus_subway_trolley","Bus / trolleybus",2817,1610,32.998,33.873,0.875
13791240106,"bus_subway_trolley","Bus / trolleybus",1610,2615,35.298,42.006,6.708
13791240107,"bus_subway_trolley","Bus / trolleybus",2615,2635,39.663,42.533,2.871
13835240103,"bus_subway_trolley","Bus / trolleybus",1215,1214,15.629,16.312,0.683
13835240104,"bus_subway_trolley","Bus / trolleybus",1214,1215,14.883,14.875,-0.008
13835240106,"bus_subway_trolley","Bus / trolleybus",1222,1215,25.9,26.833,0.933
13861880101,"bus_subway_trolley","Bus / trolleybus",2213,2217,27.225,23.66,-3.565
13861880102,"bus_subway_trolley","Bus / trolleybus",2217,2213,26.129,32.033,5.904
13861880103,"bus_subway_trolley","Bus / trolleybus",2213,98,49.663,47.413,-2.25
13861880104,"bus_subway_trolley","Bus / trolleybus",98,2213,45.283,47.327,2.044
13885570102,"bus_subway_trolley","Bus / trolleybus",88,403,23.519,27.375,3.856
13888660105,"bus_subway_trolley","Bus / trolleybus",84,118,11.048,10.775,-0.273
14027620104,"bus_subway_trolley","Bus / trolleybus",621,627,24,28.296,4.296
14082550201,"bus_subway_trolley","Bus / trolleybus",27,71,26.94,27.44,0.5
14082550203,"bus_subway_trolley","Bus / trolleybus",90,27,25.133,26.942,1.808
14109230201,"bus_subway_trolley","Bus / trolleybus",139,96,18.002,17.275,-0.727
14109230203,"bus_subway_trolley","Bus / trolleybus",100,139,16.35,18.321,1.971
14197380101,"bus_subway_trolley","Bus / trolleybus",3404,12207,63.14,92.858,29.719
14197380102,"bus_subway_trolley","Bus / trolleybus",12207,2825,79.775,96.427,16.652
14197380103,"bus_subway_trolley","Bus / trolleybus",2825,3404,47.483,51.925,4.442
14231890102,"bus_subway_trolley","Bus / trolleybus",100,47,15.292,14.969,-0.323
14259240301,"bus_subway_trolley","Bus / trolleybus",2820,32,59.81,59.967,0.156
14259240303,"bus_subway_trolley","Bus / trolleybus",88,1610,41.202,46.404,5.202
14292220102,"bus_subway_trolley","Bus / trolleybus",430,1418,19.817,21.05,1.233
14292220202,"bus_subway_trolley","Bus / trolleybus",430,1418,19.817,21.05,1.233
14409980107,"bus_subway_trolley","Bus / trolleybus",57,15,15.002,14.885,-0.117
14409980202,"bus_subway_trolley","Subway / El",69,1036,14.017,15.017,1
14409980205,"bus_subway_trolley","Subway / El",1030,1030,6.315,8.356,2.042
14515470101,"bus_subway_trolley","Bus / trolleybus",2414,2435,43.013,55.263,12.25
14515470102,"bus_subway_trolley","Bus / trolleybus",2435,67,62.148,65.602,3.454
14515470104,"bus_subway_trolley","Subway / El",51,2414,61.025,64.502,3.477
14561950202,"bus_subway_trolley","Trolley / light rail",5044,4459,NA,NA,NA
14561950203,"bus_subway_trolley","Subway / El",4459,71,36.1,39.6,3.5
14644900103,"bus_subway_trolley","Bus / trolleybus",3,98,25.202,27.002,1.8
14644900104,"bus_subway_trolley","Bus / trolleybus",98,3,29.202,35.35,6.148
14717270101,"bus_subway_trolley","Bus / trolleybus",1228,1225,28.444,33.062,4.619
14717270102,"bus_subway_trolley","Bus / trolleybus",1225,1228,28.417,29.917,1.5
14729440302,"bus_subway_trolley","Bus / trolleybus",5023,4461,58.885,57.923,-0.962
14729440501,"bus_subway_trolley","Bus / trolleybus",4421,5023,60.325,65.825,5.5
14729440502,"bus_subway_trolley","Bus / trolleybus",5023,4461,59.052,60.69,1.638
14795400101,"bus_subway_trolley","Bus / trolleybus",846,66,24.858,29.677,4.819
14795400102,"bus_subway_trolley","Bus / trolleybus",66,846,29.469,34.231,4.763
14887230102,"bus_subway_trolley","Bus / trolleybus",80,3027,61.742,66.173,4.431
14887230104,"bus_subway_trolley","Bus / trolleybus",814,92,30.392,33.215,2.823
14902100102,"bus_subway_trolley","Subway / El",408,1030,33.273,32.023,-1.25
14922300102,"bus_subway_trolley","Bus / trolleybus",5004,4459,33.337,33.471,0.133
14922300103,"bus_subway_trolley","Subway / El",4459,1036,34.317,36.817,2.5
14922300108,"bus_subway_trolley","Subway / El",1036,4459,38.638,42.092,3.454
14922300109,"bus_subway_trolley","Bus / trolleybus",4459,5010,28.402,32.129,3.727
16626740102,"bus_subway_trolley","Bus / trolleybus",829,808,24.244,36.646,12.402
16626740103,"bus_subway_trolley","Bus / trolleybus",808,10214,88.817,95.9,7.083
16626740104,"bus_subway_trolley","Bus / trolleybus",10214,91,68.777,80.3,11.523
16626740106,"bus_subway_trolley","Subway / El",74,834,17.796,17.233,-0.562
16626740202,"bus_subway_trolley","Subway / El",834,90,27.681,32.625,4.944
16626740204,"bus_subway_trolley","Bus / trolleybus",68,2210,NA,NA,NA
16648230101,"bus_subway_trolley","Bus / trolleybus",3031,83,75.181,76.85,1.669
16649670102,"bus_subway_trolley","Subway / El",1619,1610,33.483,33.483,0
16649670103,"bus_subway_trolley","Bus / trolleybus",1610,44,48.342,53.869,5.527
16649670104,"bus_subway_trolley","Bus / trolleybus",44,1018,25.573,21.935,-3.637
16649670105,"bus_subway_trolley","Bus / trolleybus",1018,1018,10.192,10.292,0.1
16649670106,"bus_subway_trolley","Subway / El",1018,1610,49.154,53.592,4.438
16649670107,"bus_subway_trolley","Bus / trolleybus",1610,1619,27.333,30.192,2.858
16652140101,"bus_subway_trolley","Bus / trolleybus",823,840,24.117,31.692,7.575
16689570104,"bus_subway_trolley","Bus / trolleybus",26,842,29.942,28.267,-1.675
16704030202,"bus_subway_trolley","Bus / trolleybus",56,2809,55.742,62.906,7.165
16710320101,"bus_subway_trolley","Bus / trolleybus",838,2212,53.56,55.098,1.538
16710320102,"bus_subway_trolley","Bus / trolleybus",2212,838,74.39,74.112,-0.277
16741510101,"bus_subway_trolley","Subway / El",824,102,32.456,35.969,3.513
16741510102,"bus_subway_trolley","Subway / El",102,824,40.192,37.102,-3.09
16753460201,"bus_subway_trolley","Bus / trolleybus",108,1037,31.26,29.092,-2.169
16753460208,"bus_subway_trolley","Subway / El",1028,108,25.642,27.279,1.637
16829010201,"bus_subway_trolley","Subway / El",4451,1030,38.933,39.933,1
16837500101,"bus_subway_trolley","Bus / trolleybus",1415,2817,59.19,64.662,5.473
16837500102,"bus_subway_trolley","Bus / trolleybus",2817,1415,60.56,63.858,3.298
16842350103,"bus_subway_trolley","Subway / El",2637,60,64.733,67.108,2.375
16842350104,"bus_subway_trolley","Subway / El",60,2637,64.06,66.535,2.475
16850430301,"bus_subway_trolley","Bus / trolleybus",2012,1030,41.592,54.842,13.25
16850430302,"bus_subway_trolley","Bus / trolleybus",1030,2012,49.727,50.302,0.575
16886390101,"bus_subway_trolley","Bus / trolleybus",3211,3214,19.65,NA,NA
16886390103,"bus_subway_trolley","Bus / trolleybus",88,3211,58.337,NA,NA
16886390201,"bus_subway_trolley","Bus / trolleybus",3211,76,70.233,NA,NA
16886390202,"bus_subway_trolley","Bus / trolleybus",76,3211,53.631,NA,NA
16899100102,"bus_subway_trolley","Bus / trolleybus",133,80,15.975,19.587,3.612
16899100103,"bus_subway_trolley","Bus / trolleybus",80,90,9.429,10.333,0.904
16899100104,"bus_subway_trolley","Bus / trolleybus",90,133,17.246,19.21,1.965
16899100202,"bus_subway_trolley","Bus / trolleybus",133,823,44.508,57.312,12.804
16899100203,"bus_subway_trolley","Bus / trolleybus",823,809,17.525,18.217,0.692
16899100204,"bus_subway_trolley","Bus / trolleybus",809,133,38.888,46.604,7.717
16915460101,"bus_subway_trolley","Bus / trolleybus",844,54,23.535,23.458,-0.077
16915460103,"bus_subway_trolley","Bus / trolleybus",54,57,7.904,10.042,2.138
16915460201,"bus_subway_trolley","Bus / trolleybus",844,822,19.421,19.3,-0.121
16915460202,"bus_subway_trolley","Bus / trolleybus",822,844,19.925,22.05,2.125
16915460301,"bus_subway_trolley","Bus / trolleybus",844,822,19.421,19.3,-0.121
16915460302,"bus_subway_trolley","Bus / trolleybus",822,844,19.925,22.05,2.125
16918300301,"bus_subway_trolley","Bus / trolleybus",1213,12407,103.154,107.446,4.292
16918300302,"bus_subway_trolley","Bus / trolleybus",12407,1213,100.017,98.161,-1.856
16982370101,"bus_subway_trolley","Bus / trolleybus",804,103,29.944,30.694,0.75
16982370102,"bus_subway_trolley","Bus / trolleybus",103,804,31.492,31.46,-0.031
17006980103,"bus_subway_trolley","Bus / trolleybus",3026,626,63.696,61.108,-2.588
17039520301,"bus_subway_trolley","Bus / trolleybus",1010,2023,18.258,20.929,2.671
17039520303,"bus_subway_trolley","Bus / trolleybus",1010,73,33.6,33.225,-0.375
17039520304,"bus_subway_trolley","Bus / trolleybus",73,1010,36.7,37.752,1.052
17064460105,"bus_subway_trolley","Bus / trolleybus",41,13,18.883,22.45,3.567
17141540101,"bus_subway_trolley","Bus / trolleybus",101,76,10.55,12.602,2.052
17141540102,"bus_subway_trolley","Bus / trolleybus",76,71,9.7,9.792,0.092
17141540103,"bus_subway_trolley","Bus / trolleybus",71,67,7.967,10.167,2.2
17141540104,"bus_subway_trolley","Bus / trolleybus",67,101,18.254,21.654,3.4
17141540105,"bus_subway_trolley","Bus / trolleybus",101,79,10.652,12.181,1.529
17141540201,"bus_subway_trolley","Bus / trolleybus",101,79,10.652,12.181,1.529
17159110101,"bus_subway_trolley","Bus / trolleybus",9,9,8.608,14.892,6.283
17174020101,"bus_subway_trolley","Subway / El",4423,432,80.354,77.377,-2.977
17212040102,"bus_subway_trolley","Subway / El",1036,76,22.471,25.312,2.842
17259900202,"bus_subway_trolley","Subway / El",414,58,25.329,24.587,-0.742
17259900203,"bus_subway_trolley","Subway / El",58,5052,65.606,68.277,2.671
17282950101,"bus_subway_trolley","Bus / trolleybus",3601,3025,42.419,31.302,-11.117
17282950102,"bus_subway_trolley","Bus / trolleybus",3025,3601,35.204,37.848,2.644
17283810101,"bus_subway_trolley","Bus / trolleybus",2646,3204,50.379,43.933,-6.446
17366930104,"bus_subway_trolley","Bus / trolleybus",88,98,12.206,13.815,1.608
17366930109,"bus_subway_trolley","Subway / El",43,844,15.208,15.758,0.55
17366930207,"bus_subway_trolley","Bus / trolleybus",844,58,21.498,23.198,1.7
17366930208,"bus_subway_trolley","Subway / El",58,844,22.062,24.654,2.592
1094870204,"regional_rail","Regional Rail",12420,4442,99.16,103.488,4.327
1114230101,"regional_rail","Regional Rail",4820,51,99.06,99.05,-0.01
1114230103,"regional_rail","Regional Rail",40,4820,NA,NA,NA
1115690201,"regional_rail","Regional Rail",11803,1029,75.725,91.6,15.875
1115690202,"regional_rail","Regional Rail",1029,91,11.542,11.792,0.25
1115690203,"regional_rail","Regional Rail",91,11803,79.167,83.904,4.737
1128800201,"regional_rail","Regional Rail",10424,36,73.085,78.69,5.604
1128800202,"regional_rail","Regional Rail",36,10424,79.983,82.402,2.419
3000980104,"regional_rail","Regional Rail",2622,90,32.258,31.371,-0.887
3000980105,"regional_rail","Regional Rail",90,4250,58.95,68.7,9.75
3038880104,"regional_rail","Regional Rail",2426,92,53.117,51.617,-1.5
3068390302,"regional_rail","Regional Rail",12001,414,69.542,69.292,-0.25
3068390304,"regional_rail","Regional Rail",416,12001,61.633,60.133,-1.5
3125270202,"regional_rail","Regional Rail",12227,1040,67.277,75.44,8.163
3151800102,"regional_rail","Regional Rail",12001,100,63.348,82.537,19.19
3161510201,"regional_rail","Regional Rail",2435,92,50.644,56.019,5.375
3185920104,"regional_rail","Regional Rail",73,90,7.362,8.19,0.827
3212130101,"regional_rail","Regional Rail",11825,116,69.108,75.767,6.658
3212130102,"regional_rail","Regional Rail",116,11825,63.908,69.773,5.865
3271390101,"regional_rail","Regional Rail",11834,78,62.192,64.046,1.854
3271630304,"regional_rail","Regional Rail",92,5050,50.592,49.592,-1
3282960102,"regional_rail","Regional Rail",10011,92,49.767,NA,NA
3282960105,"regional_rail","Regional Rail",80,80,8.488,10.558,2.071
3285590201,"regional_rail","Regional Rail",8019,114,101.69,127.447,25.757
3285590202,"regional_rail","Regional Rail",114,8006,61.158,74.783,13.625
3301380302,"regional_rail","Regional Rail",4207,91,47.596,58.663,11.067
3301380303,"regional_rail","Regional Rail",91,91,10.304,10.096,-0.208
3364970201,"regional_rail","Regional Rail",2424,409,42.765,48.579,5.815
3383780101,"regional_rail","Regional Rail",2424,1030,51.704,55.679,3.975
3383780103,"regional_rail","Regional Rail",82,2424,49.002,49.642,0.64
3418210201,"regional_rail","Regional Rail",4247,414,74.417,86.667,12.25
3418210202,"regional_rail","Regional Rail",414,4247,73.46,83.05,9.59
3431120102,"regional_rail","Regional Rail",16204,93,61.1,78.6,17.5
3431120103,"regional_rail","Regional Rail",93,16204,63.167,78.667,15.5
3444160104,"regional_rail","Regional Rail",2437,1040,63.642,67.912,4.271
3444160108,"regional_rail","Regional Rail",1040,2437,68.935,66.921,-2.015
3485620201,"regional_rail","Regional Rail",2437,93,56.288,57.1,0.812
3485620202,"regional_rail","Regional Rail",93,2437,57.677,61.315,3.638
3494880102,"regional_rail","Regional Rail",12232,72,47.467,67.467,20
3494880104,"regional_rail","Regional Rail",88,12232,35.517,44.229,8.712
3501660102,"regional_rail","Regional Rail",92,42,13.431,16.731,3.3
3501660103,"regional_rail","Regional Rail",42,92,12.438,15.008,2.571
3521040203,"regional_rail","Regional Rail",12244,92,44.371,46.456,2.085
3521040208,"regional_rail","Regional Rail",92,12244,46.646,48.367,1.721
3531220101,"regional_rail","Regional Rail",8010,85,67.238,76.15,8.913
3531220102,"regional_rail","Regional Rail",85,8010,60.242,71.742,11.5
3565060101,"regional_rail","Regional Rail",2405,102,44.771,52.119,7.348
3568880102,"regional_rail","Regional Rail",3032,1014,84.15,85.067,0.917
3568880103,"regional_rail","Bus / trolleybus",1014,90,28.681,31.115,2.433
3568880202,"regional_rail","Regional Rail",3032,1014,84.15,85.067,0.917
3568880203,"regional_rail","Bus / trolleybus",1014,90,28.681,31.115,2.433
3574140203,"regional_rail","Regional Rail",7819,90,68.8,84.05,15.25
3613500206,"regional_rail","Regional Rail",91,91,9.548,9.333,-0.215
3634880201,"regional_rail","Regional Rail",4421,119,53.288,55.337,2.05
3637010102,"regional_rail","Regional Rail",8009,1040,68.375,75.5,7.125
3664520104,"regional_rail","Regional Rail",8009,90,74.55,94.892,20.342
3703190201,"regional_rail","Regional Rail",12237,93,51.413,53.6,2.188
3772110201,"regional_rail","Regional Rail",4434,134,58.74,65.871,7.131
3772110202,"regional_rail","Regional Rail",134,4434,60.808,62.058,1.25
3775560104,"regional_rail","Regional Rail",10021,10003,55.233,63.502,8.269
3782060202,"regional_rail","Regional Rail",5020,92,54.35,54.85,0.5
3782060205,"regional_rail","Regional Rail",41,41,11.19,10.627,-0.562
3797000102,"regional_rail","Regional Rail",92,7202,118.267,115.778,-2.489
3830520202,"regional_rail","Regional Rail",12242,92,45.498,52.081,6.583
3862330102,"regional_rail","Regional Rail",53,15817,NA,NA,NA
3884280202,"regional_rail","Regional Rail",11618,1030,76.744,89.817,13.073
3884280208,"regional_rail","Regional Rail",1014,1040,19.125,24.925,5.8
3884280209,"regional_rail","Regional Rail",1040,11618,78.817,90.817,12
3891190102,"regional_rail","Regional Rail",2414,1040,49.312,50.688,1.375
3891190103,"regional_rail","Bus / trolleybus",1040,1012,29.438,30.394,0.956
3891190104,"regional_rail","Bus / trolleybus",1012,1012,17.783,16.36,-1.423
3891190105,"regional_rail","Regional Rail",1012,1012,17.335,16.529,-0.806
3892120102,"regional_rail","Regional Rail",12232,90,36.848,38.05,1.202
3892120103,"regional_rail","Bus / trolleybus",90,51,13.796,13.656,-0.14
3892120104,"regional_rail","Subway / El",51,90,18.273,18.581,0.308
3892120105,"regional_rail","Regional Rail",90,12233,31.833,39.583,7.75
3892120201,"regional_rail","Regional Rail",12233,95,41.158,44.183,3.025
3892120202,"regional_rail","Regional Rail",95,12233,39.658,40.087,0.429
3898250104,"regional_rail","Regional Rail",90,36,14.548,15.438,0.89
3947730201,"regional_rail","Regional Rail",12406,96,94.988,91.704,-3.283
3947730202,"regional_rail","Regional Rail",96,12406,78.829,84.935,6.106
3952890102,"regional_rail","Regional Rail",4824,1014,48.942,57.817,8.875
3952890105,"regional_rail","Regional Rail",1014,4824,46.8,57.769,10.969
3956070101,"regional_rail","Regional Rail",12423,36,NA,NA,NA
3966570202,"regional_rail","Regional Rail",15234,2002,126.369,127.629,1.26
4004890302,"regional_rail","Regional Rail",10422,416,52.475,65.475,13
4004890304,"regional_rail","Regional Rail",66,4451,48.719,51.317,2.598
4012760103,"regional_rail","Regional Rail",2426,92,47.992,49.367,1.375
4012760106,"regional_rail","Regional Rail",92,2426,49.344,57.394,8.05
4012760203,"regional_rail","Regional Rail",2426,92,50.054,49.492,-0.562
4012760206,"regional_rail","Regional Rail",92,2426,51.344,55.781,4.438
4013690102,"regional_rail","Regional Rail",8010,1040,69.875,78.75,8.875
4013690103,"regional_rail","Bus / trolleybus",1040,1040,24.556,29.052,4.496
4013690106,"regional_rail","Subway / El",1036,1040,20.885,20.135,-0.75
4013690108,"regional_rail","Regional Rail",1040,8010,71.367,72.867,1.5
4013690301,"regional_rail","Regional Rail",8010,1036,92.275,93.41,1.135
4020640202,"regional_rail","Regional Rail",12244,1014,55.273,61.577,6.304
4020640205,"regional_rail","Regional Rail",1040,7401,122.775,121.06,-1.715
4050800101,"regional_rail","Regional Rail",2425,1033,61.567,64.067,2.5
4050800104,"regional_rail","Regional Rail",1033,2425,61.871,67.121,5.25
4056480101,"regional_rail","Regional Rail",50,11647,NA,NA,NA
4056480102,"regional_rail","Regional Rail",11647,40,NA,NA,NA
4061050101,"regional_rail","Regional Rail",2411,414,41.975,43.519,1.544
4061050104,"regional_rail","Regional Rail",414,2411,42.071,47.521,5.45
4072680102,"regional_rail","Regional Rail",2424,1040,49.594,54.108,4.515
4072680105,"regional_rail","Regional Rail",1040,2424,44.85,54.483,9.633
4094470101,"regional_rail","Regional Rail",4410,1217,75.625,87.533,11.908
4094470102,"regional_rail","Regional Rail",1217,4410,83.258,76.796,-6.462
4100840202,"regional_rail","Regional Rail",92,11633,88.617,89.117,0.5
4100840205,"regional_rail","Regional Rail",11633,92,76.608,95.767,19.158
4131100102,"regional_rail","Regional Rail",90,8009,75.192,83.673,8.481
4131100105,"regional_rail","Regional Rail",8012,8012,27.588,NA,NA
4184310104,"regional_rail","Regional Rail",1040,10019,52.492,57.858,5.367
4184310106,"regional_rail","Regional Rail",5020,1040,57.133,59.383,2.25
4195770402,"regional_rail","Subway / El",3032,91,72.919,72.108,-0.81
4195770403,"regional_rail","Regional Rail",91,91,11.417,11.992,0.575
4218280102,"regional_rail","Regional Rail",2415,3034,73.148,72.802,-0.346
4218280202,"regional_rail","Regional Rail",1229,12238,83.371,85.915,2.544
4222850102,"regional_rail","Regional Rail",12242,91,42.169,48.848,6.679
4222850103,"regional_rail","Regional Rail",91,12205,43.054,51.35,8.296
4238580101,"regional_rail","Regional Rail",15409,86,NA,NA,NA
4257160402,"regional_rail","Regional Rail",7044,5056,101.85,88.008,-13.842
4257160404,"regional_rail","Regional Rail",5053,7047,NA,NA,NA
4265560201,"regional_rail","Regional Rail",12256,1026,NA,NA,NA
4265560202,"regional_rail","Regional Rail",1026,12256,NA,NA,NA
4274300202,"regional_rail","Regional Rail",5020,89,59.5,59.5,0
4274300205,"regional_rail","Regional Rail",17,17,4.925,6.877,1.952
4326800101,"regional_rail","Regional Rail",4234,41,85.404,72.173,-13.231
4326800104,"regional_rail","Regional Rail",41,4234,65.883,80.173,14.29
4342350303,"regional_rail","Regional Rail",92,2432,52.033,51.971,-0.062
4343900104,"regional_rail","Regional Rail",92,117,8.333,9.6,1.267
4432040101,"regional_rail","Regional Rail",4040,74,68.1,71.283,3.183
4433830102,"regional_rail","Regional Rail",3423,90,61.675,68.781,7.106
4438760102,"regional_rail","Regional Rail",2823,92,49.117,57.867,8.75
4438760105,"regional_rail","Regional Rail",92,117,8.098,9.229,1.131
4438760202,"regional_rail","Regional Rail",2823,90,43.8,60.163,16.363
4525240102,"regional_rail","Regional Rail",3008,90,73.262,77.583,4.321
4525240108,"regional_rail","Regional Rail",90,3008,77.06,72.096,-4.965
4525240202,"regional_rail","Regional Rail",3008,1040,76.219,84.375,8.156
4525240205,"regional_rail","Regional Rail",1040,3008,66.04,71.898,5.858
4539000101,"regional_rail","Regional Rail",10039,56,57.173,56.067,-1.106
4539000106,"regional_rail","Regional Rail",56,10039,51.658,50.038,-1.621
4543270101,"regional_rail","Regional Rail",12230,17,62.656,63.985,1.329
4543270106,"regional_rail","Regional Rail",17,1014,28.175,36,7.825
4543270107,"regional_rail","Regional Rail",1014,12230,70.783,76.862,6.079
