record_id,person_id,journey_id,trip_num,mode,rr_role,depart_time,depart_min_of_day,depart_lon,depart_lat,dest_lon,dest_lat,o_county,d_county,peak_period,is_peak,survey_travtime,model_travtime,scenario,service_date,tt_1_min,tt_1_offset_min,tt_2_min,tt_2_offset_min,tt_3_min,tt_3_offset_min,tt_4_min,tt_4_offset_min,tt_5_min,tt_5_offset_min,tt_6_min,tt_6_offset_min,tt_7_min,tt_7_offset_min,tt_8_min,tt_8_offset_min,n_ok,tt_mean_min,tt_sd_min
3862330102,38623301,17935,2,22,rail_leg,16:30,990,-75.1517226930339,39.9485721389241,-74.9399477360023,40.1745544172025,42101,42017,pm_peak,TRUE,450,78.696143,cut,20251105,,-29.75,,-21.25,,-12.75,,-4.25,,4.25,,12.75,,21.25,,29.75,0,,
3884280202,38842802,18293,2,22,rail_leg,6:19,379,-75.2823535717739,40.2437347422191,-75.1941152941134,39.9546263068532,42091,42101,am_peak,TRUE,62,71.339909,cut,20251105,,-29.75,,-21.25,99.0666666666667,-12.75,90.5666666666667,-4.25,82.0666666666667,4.25,97.5666666666667,12.75,89.0666666666667,21.25,80.5666666666667,29.75,6,89.8166666666667,7.64689479462089
3884280208,38842802,18297,8,22,rail_leg,16:29,989,-75.1928742171467,39.9459041130135,-75.1834073455283,39.9599979498596,42101,42101,pm_peak,TRUE,4,16.033201,cut,20251105,22.35,-29.75,25.85,-21.25,20.25,-12.75,27.85,-4.25,29.25,4.25,20.75,12.75,23.25,21.25,29.85,29.75,8,24.925,3.80028194442766
3884280209,38842802,18297,9,22,rail_leg,16:40,1000,-75.1834073455283,39.9599979498596,-75.2823535717739,40.2437347422191,42101,42091,pm_peak,TRUE,54,66.594024,cut,20251105,86.8166666666667,-29.75,78.3166666666667,-21.25,99.8166666666667,-12.75,91.3166666666667,-4.25,82.8166666666667,4.25,104.316666666667,12.75,95.8166666666667,21.25,87.3166666666667,29.75,8,90.8166666666667,8.75866917483962
3891190102,38911901,18520,2,22,rail_leg,7:50,470,-75.1944243101308,40.0409483586041,-75.1834073455283,39.9599979498596,42101,42101,am_peak,TRUE,25,26.583157,cut,20251105,34.25,-29.75,60.5,-21.25,52,-12.75,68.75,-4.25,60.25,4.25,51.75,12.75,43.25,21.25,34.75,29.75,8,50.6875,12.5148126519851
3891190103,38911901,18520,3,14,feeder_leg,8:30,510,-75.1834073455283,39.9599979498596,-75.202230610969,39.9458213862922,42101,42101,am_peak,TRUE,5,20.048522,cut,20251105,31.4,-29.75,26.85,-21.25,33.4,-12.75,31.9,-4.25,30.4,4.25,28.2333333333333,12.75,29.7333333333333,21.25,31.2333333333333,29.75,8,30.39375,2.09371579574051
3891190104,38911901,18520,4,14,feeder_leg,16:45,1005,-75.202230610969,39.9458213862922,-75.202230610969,39.9458213862922,42101,42101,pm_peak,TRUE,20,7.672936,cut,20251105,19.6833333333333,-29.75,16.2,-21.25,16.0333333333333,-12.75,16.1833333333333,-4.25,16.6833333333333,4.25,14.8833333333333,12.75,16.6833333333333,21.25,14.5333333333333,29.75,8,16.3604166666667,1.55537821409742
3891190105,38911901,18521,5,22,rail_leg,17:21,1041,-75.202230610969,39.9458213862922,-75.202230610969,39.9458213862922,42101,42101,pm_peak,TRUE,19,7.672936,cut,20251105,17.6833333333333,-29.75,14.5333333333333,-21.25,16.3833333333333,-12.75,16.2,-4.25,18.6833333333333,4.25,14.8833333333333,12.75,16.6833333333333,21.25,17.1833333333333,29.75,8,16.5291666666667,1.37560232117853
3892120102,38921201,18523,2,22,rail_leg,6:06,366,-75.1297691436794,40.0713922682092,-75.1588750233838,39.9528401835985,42091,42101,am_peak,TRUE,18,25.77019,cut,20251105,35.05,-29.75,26.55,-21.25,40.05,-12.75,49.55,-4.25,41.05,4.25,32.55,12.75,44.05,21.25,35.55,29.75,8,38.05,7.16140449113959
3892120103,38921201,18523,3,14,feeder_leg,6:29,389,-75.1588750233838,39.9528401835985,-75.1466622121185,39.9478355374067,42101,42101,am_peak,TRUE,10,11.803805,cut,20251105,16.55,-29.75,11.9,-21.25,12.25,-12.75,12.6333333333333,-4.25,16.6,4.25,14.05,12.75,13.1666666666667,21.25,12.1,29.75,8,13.65625,1.92592870815326
3892120104,38921201,18523,4,21,feeder_leg,15:15,915,-75.1466622121185,39.9478355374067,-75.1588750233838,39.9528401835985,42101,42101,off_peak,FALSE,10,12.634956,cut,20251105,20.25,-29.75,20.8333333333333,-21.25,16.6666666666667,-12.75,18.75,-4.25,19.3333333333333,4.25,18.8333333333333,12.75,16.15,21.25,17.8333333333333,29.75,8,18.58125,1.63227462043246
3892120105,38921201,18524,5,22,rail_leg,15:35,935,-75.1588750233838,39.9528401835985,-75.1256172805438,40.0721167066709,42101,42091,off_peak,FALSE,35,25.390223,cut,20251105,52.2333333333333,-29.75,48.5333333333333,-21.25,40.0333333333333,-12.75,31.5333333333333,-4.25,39.0333333333333,4.25,30.5333333333333,12.75,22.0333333333333,21.25,52.7333333333333,29.75,8,39.5833333333333,11.1371963643074
3892120201,38921202,18530,1,22,rail_leg,6:30,390,-75.1256172805438,40.0721167066709,-75.1691139313301,39.9535949564727,42091,42101,am_peak,TRUE,33,37.730184,cut,20251105,53.6833333333333,-29.75,45.1833333333333,-21.25,36.6833333333333,-12.75,48.1833333333333,-4.25,39.6833333333333,4.25,31.1833333333333,12.75,44.6833333333333,21.25,54.1833333333333,29.75,8,44.1833333333333,8.04451898588633
3892120202,38921202,18531,2,22,rail_leg,17:00,1020,-75.1691139313301,39.9535949564727,-75.1256172805438,40.0721167066709,42101,42091,pm_peak,TRUE,35,34.33498,cut,20251105,32.0333333333333,-29.75,39.5333333333333,-21.25,31.0333333333333,-12.75,54.9666666666667,-4.25,52.0333333333333,4.25,43.5333333333333,12.75,35.0333333333333,21.25,32.5333333333333,29.75,8,40.0875,9.3023113273931
3898250104,38982501,18688,4,22,rail_leg,17:05,1025,-75.1588750233838,39.9528401835985,-75.1505658415867,39.9464361327538,42101,42101,pm_peak,TRUE,70,14.243982,cut,20251105,14.1,-29.75,13.9,-21.25,15.1333333333333,-12.75,15.5833333333333,-4.25,16.1,4.25,13.6,12.75,19.4833333333333,21.25,15.6,29.75,8,15.4375,1.8699535262878
3947730201,39477302,19693,1,22,rail_leg,7:00,420,-75.3005464116087,40.0904763752531,-75.1706866571216,39.953785415184,42091,42101,am_peak,TRUE,50,70.058423,cut,20251105,111.4,-29.75,102.9,-21.25,94.4,-12.75,85.9,-4.25,77.4,4.25,68.9,12.75,100.616666666667,21.25,92.1166666666667,29.75,8,91.7041666666667,13.930800493186
3947730202,39477302,19694,2,22,rail_leg,17:05,1025,-75.1706866571216,39.953785415184,-75.3005464116087,40.0904763752531,42101,42091,pm_peak,TRUE,65,69.131219,cut,20251105,86.3,-29.75,77.8,-21.25,94.3333333333333,-12.75,85.8333333333333,-4.25,86.1333333333334,4.25,90.4166666666667,12.75,83.5833333333333,21.25,75.0833333333333,29.75,8,84.9354166666667,6.23669019300238
3952890102,39528901,19775,2,22,rail_leg,7:15,435,-75.3862490558174,39.9062101361711,-75.1928742171467,39.9459041130135,42045,42101,am_peak,TRUE,23,32.38735,cut,20251105,71.0666666666667,-29.75,62.5666666666667,-21.25,54.0666666666667,-12.75,45.5666666666667,-4.25,61.0666666666667,4.25,52.5666666666667,12.75,44.0666666666667,21.25,71.5666666666667,29.75,8,57.8166666666667,10.5458183994551
3952890105,39528901,19776,5,22,rail_leg,17:28,1048,-75.1928742171467,39.9459041130135,-75.3862490558174,39.9062101361711,42101,42045,pm_peak,TRUE,25,32.963278,cut,20251105,59.05,-29.75,50.55,-21.25,42.05,-12.75,58.55,-4.25,50.05,4.25,41.55,12.75,75.8,21.25,84.55,29.75,8,57.76875,15.4292379568328
3956070101,39560701,19836,1,22,rail_leg,7:30,450,-75.2473767570295,40.0956050286212,-75.1505658415867,39.9464361327538,42091,42101,am_peak,TRUE,60,79.000509,cut,20251105,,-29.75,,-21.25,,-12.75,,-4.25,,4.25,,12.75,,21.25,,29.75,0,,
3966570202,39665702,20014,2,22,rail_leg,11:40,700,-75.0970591119887,40.1962393455377,-75.2318795104928,39.8804695206274,42017,42101,off_peak,FALSE,80,110.429224,cut,20251105,137.066666666667,-29.75,128.566666666667,-21.25,120.066666666667,-12.75,116.383333333333,-4.25,107.883333333333,4.25,,12.75,145.966666666667,21.25,137.466666666667,29.75,7,127.628571428571,13.5187754016327
4004890302,40048903,20655,2,22,rail_leg,8:06,486,-75.3460361638143,40.1143423687777,-75.1480260525691,39.9820906148628,42091,42101,am_peak,TRUE,39,36.455461,cut,20251105,78.1,-29.75,83.6,-21.25,75.1,-12.75,66.6,-4.25,58.1,4.25,49.6,12.75,41.1,21.25,71.6,29.75,8,65.475,14.7351620282914
4004890304,40048903,20655,4,22,rail_leg,17:16,1036,-75.1446587384151,39.9502859178682,-75.2783533552924,39.9575793577259,42101,42045,pm_peak,TRUE,44,37.642814,cut,20251105,42.0833333333333,-29.75,57.3,-21.25,48.8,-12.75,47.5833333333333,-4.25,52.5166666666667,4.25,49.5833333333333,12.75,48.0833333333333,21.25,64.5833333333333,29.75,8,51.3166666666667,6.88921978211968
4012760103,40127601,20788,3,22,rail_leg,7:46,466,-75.1947508247048,40.0550864009275,-75.1648345113326,39.9541020155151,42101,42101,am_peak,TRUE,32,40.20071,cut,20251105,38.8666666666667,-29.75,44.3666666666667,-21.25,58.8666666666667,-12.75,58.3666666666667,-4.25,57.8666666666667,4.25,49.3666666666667,12.75,47.8666666666667,21.25,39.3666666666667,29.75,8,49.3666666666667,8.28940804365943
4012760106,40127601,20789,6,22,rail_leg,17:18,1038,-75.1648345113326,39.9541020155151,-75.1947508247048,40.0550864009275,42101,42101,pm_peak,TRUE,32,37.838678,cut,20251105,60.1833333333333,-29.75,51.6833333333333,-21.25,45.1166666666667,-12.75,67.8333333333333,-4.25,59.3333333333333,4.25,60.8333333333333,12.75,61.3333333333333,21.25,52.8333333333333,29.75,8,57.39375,7.09137044034665
4012760203,40127602,20794,3,22,rail_leg,7:42,462,-75.1947508247048,40.0550864009275,-75.1648345113326,39.9541020155151,42101,42101,am_peak,TRUE,36,40.20071,cut,20251105,42.8666666666667,-29.75,48.3666666666667,-21.25,54.8666666666667,-12.75,54.3666666666667,-4.25,53.8666666666667,4.25,53.3666666666667,12.75,44.8666666666667,21.25,43.3666666666667,29.75,8,49.4916666666667,5.22186337841743
4012760206,40127602,20795,6,22,rail_leg,17:16,1036,-75.1648345113326,39.9541020155151,-75.1947508247048,40.0550864009275,42101,42101,pm_peak,TRUE,34,37.838678,cut,20251105,51.1833333333333,-29.75,53.6833333333333,-21.25,47.1166666666667,-12.75,59.6833333333333,-4.25,61.3333333333333,4.25,55.0833333333333,12.75,63.3333333333333,21.25,54.8333333333333,29.75,8,55.78125,5.41279669445986
4013690102,40136901,20851,2,22,rail_leg,8:06,486,-75.4630660144789,40.0474160739304,-75.1834073455283,39.9599979498596,42029,42101,am_peak,TRUE,32,41.533301,cut,20251105,82.25,-29.75,73.75,-21.25,65.25,-12.75,86.75,-4.25,78.25,4.25,69.75,12.75,91.25,21.25,82.75,29.75,8,78.75,8.75866917483962
4013690103,40136901,20851,3,14,feeder_leg,8:40,520,-75.1834073455283,39.9599979498596,-75.1834073455283,39.9599979498596,42101,42101,am_peak,TRUE,1,4.598742,cut,20251105,33.8333333333333,-29.75,25.3333333333333,-21.25,31.2666666666667,-12.75,22.7666666666667,-4.25,31.75,4.25,23.25,12.75,31.5833333333333,21.25,32.6333333333333,29.75,8,29.0520833333333,4.49246668818417
4013690106,40136901,20852,6,21,feeder_leg,16:01,961,-75.1906300416804,39.958024348983,-75.1834073455283,39.9599979498596,42101,42101,pm_peak,TRUE,4,13.234685,cut,20251105,23.95,-29.75,15.45,-21.25,26.95,-12.75,18.45,-4.25,15.65,4.25,21.45,12.75,13.8333333333333,21.25,25.35,29.75,8,20.1354166666667,4.99340388325137
4013690108,40136901,20852,8,22,rail_leg,16:15,975,-75.1834073455283,39.9599979498596,-75.4630660144789,40.0474160739304,42101,42029,pm_peak,TRUE,35,42.752855,cut,20251105,76.3666666666667,-29.75,67.8666666666667,-21.25,59.3666666666667,-12.75,80.8666666666667,-4.25,72.3666666666667,4.25,63.8666666666667,12.75,85.3666666666667,21.25,76.8666666666667,29.75,8,72.8666666666667,8.75866917483962
4013690301,40136903,20866,1,22,rail_leg,12:00,720,-75.4630660144789,40.0474160739304,-75.1906300416804,39.958024348983,42029,42101,off_peak,FALSE,60,52.702052,cut,20251105,109.566666666667,-29.75,101.066666666667,-21.25,92.5666666666667,-12.75,84.0666666666667,-4.25,90.4833333333333,4.25,81.9833333333333,12.75,73.4833333333333,21.25,114.066666666667,29.75,8,93.4104166666667,13.9927303617339
4020640202,40206402,21027,2,22,rail_leg,7:49,469,-75.1325211942729,40.0941668713503,-75.1928742171467,39.9459041130135,42091,42101,am_peak,TRUE,33,48.660586,cut,20251105,59.9833333333333,-29.75,63.4833333333333,-21.25,54.9833333333333,-12.75,67.5666666666667,-4.25,59.0666666666667,4.25,65.5666666666667,12.75,57.0666666666667,21.25,64.9,29.75,8,61.5770833333333,4.4582359802455
4020640205,40206402,21028,5,22,rail_leg,17:13,1033,-75.1834073455283,39.9599979498596,-75.7773113001476,39.9924677984963,42101,42029,pm_peak,TRUE,52,84.546441,cut,20251105,116.883333333333,-29.75,108.383333333333,-21.25,99.8833333333334,-12.75,145.666666666667,-4.25,137.166666666667,4.25,128.666666666667,12.75,120.166666666667,21.25,111.666666666667,29.75,8,121.060416666667,15.2989286311789
4050800101,40508001,21622,1,22,rail_leg,8:35,515,-75.1822218287983,40.0542278772892,-75.2100224563071,39.9560134286816,42101,42101,am_peak,TRUE,10,53.723828,cut,20251105,57.8166666666667,-29.75,65.3166666666667,-21.25,64.8166666666667,-12.75,64.3166666666667,-4.25,71.8166666666667,4.25,63.3166666666667,12.75,54.8166666666667,21.25,70.3166666666667,29.75,8,64.0666666666667,5.68833392630415
4050800104,40508001,21625,4,22,rail_leg,16:35,995,-75.2100224563071,39.9560134286816,-75.1822218287983,40.0542278772892,42101,42101,pm_peak,TRUE,40,58.729375,cut,20251105,67.8,-29.75,69.3,-21.25,60.8,-12.75,62.3,-4.25,63.8,4.25,75.3,12.75,66.8,21.25,70.8666666666667,29.75,8,67.1208333333333,4.78784630311189
4056480101,40564801,21742,1,22,rail_leg,7:20,440,-75.180637080064,39.9501303685435,-75.2994747363044,40.2251091301749,42101,42091,am_peak,TRUE,90,93.493596,cut,20251105,,-29.75,,-21.25,,-12.75,,-4.25,,4.25,,12.75,,21.25,,29.75,0,,
4056480102,40564801,21743,2,22,rail_leg,18:00,1080,-75.2994747363044,40.2251091301749,-75.1611907875754,39.9477574019743,42091,42101,pm_peak,TRUE,105,82.481336,cut,20251105,,-29.75,,-21.25,,-12.75,,-4.25,,4.25,,12.75,,21.25,,29.75,0,,
4061050101,40610501,21772,1,22,rail_leg,8:25,505,-75.1827055398227,40.0389450998406,-75.1545851492175,39.9813757258968,42101,42101,am_peak,TRUE,51,34.286277,cut,20251105,43.25,-29.75,42.75,-21.25,34.25,-12.75,39.4166666666667,-4.25,46.9333333333333,4.25,44.8833333333333,12.75,45.9166666666667,21.25,50.75,29.75,8,43.51875,4.99946376092731
4061050104,40610501,21775,4,22,rail_leg,15:15,915,-75.1545851492175,39.9813757258968,-75.1827055398227,40.0389450998406,42101,42101,off_peak,FALSE,55,39.121714,cut,20251105,50.55,-29.75,42.05,-21.25,46.6166666666667,-12.75,49.7833333333333,-4.25,49.8,4.25,52.7833333333333,12.75,44.2833333333333,21.25,44.3,29.75,8,47.5208333333333,3.75663170220768
4072680102,40726801,21995,2,22,rail_leg,7:48,468,-75.1898142834651,40.0518717143354,-75.1834073455283,39.9599979498596,42101,42101,am_peak,TRUE,21,28.394925,cut,20251105,36.25,-29.75,62.5,-21.25,67.8666666666667,-12.75,69.5,-4.25,61,4.25,53.75,12.75,45.25,21.25,36.75,29.75,8,54.1083333333333,13.3252743501939
4072680105,40726801,21996,5,22,rail_leg,17:24,1044,-75.1834073455283,39.9599979498596,-75.1898142834651,40.0518717143354,42101,42101,pm_peak,TRUE,22,28.170533,cut,20251105,52.35,-29.75,43.85,-21.25,35.35,-12.75,66.1166666666667,-4.25,66.6166666666667,4.25,58.1166666666667,12.75,60.6166666666667,21.25,52.85,29.75,8,54.4833333333333,10.8215540356287
4094470101,40944701,22361,1,22,rail_leg,6:10,370,-75.3008610836775,39.9087719876414,-75.1917667584469,39.9649367058634,42045,42101,am_peak,TRUE,,67.634854,cut,20251105,103.533333333333,-29.75,95.0333333333333,-21.25,86.5333333333333,-12.75,78.0333333333333,-4.25,89.5333333333333,4.25,81.0333333333333,12.75,72.5333333333333,21.25,94.0333333333333,29.75,8,87.5333333333333,10.1207001451763
4094470102,40944701,22362,2,22,rail_leg,16:00,960,-75.1917667584469,39.9649367058634,-75.3008610836775,39.9087719876414,42101,42045,pm_peak,TRUE,35,68.510736,cut,20251105,91.4833333333333,-29.75,82.9833333333333,-21.25,74.4833333333333,-12.75,65.9833333333333,-4.25,57.4833333333333,4.25,78.4833333333333,12.75,69.9833333333333,21.25,93.4833333333333,29.75,8,76.7958333333333,12.4037364762167
4100840202,41008402,22442,2,22,rail_leg,7:08,428,-75.1648345113326,39.9541020155151,-75.274466211559,40.2111841677703,42101,42091,am_peak,TRUE,55,58.23792,cut,20251105,81.3666666666667,-29.75,72.8666666666667,-21.25,64.3666666666667,-12.75,115.866666666667,-4.25,107.366666666667,4.25,98.8666666666667,12.75,90.3666666666667,21.25,81.8666666666667,29.75,8,89.1166666666667,17.4622040827775
4100840205,41008402,22444,5,22,rail_leg,17:26,1046,-75.274466211559,40.2111841677703,-75.1648345113326,39.9541020155151,42091,42101,pm_peak,TRUE,51,56.496517,cut,20251105,101.866666666667,-29.75,93.3666666666667,-21.25,84.8666666666667,-12.75,76.3666666666667,-4.25,67.8666666666667,4.25,111.1,12.75,102.6,21.25,128.1,29.75,8,95.7666666666667,19.4341378580506
4131100102,41311001,22922,2,22,rail_leg,7:05,425,-75.1588750233838,39.9528401835985,-75.4829079089365,40.0451966969818,42101,42029,am_peak,TRUE,57,49.482246,cut,20251105,87.3166666666667,-29.75,78.8166666666667,-21.25,70.3166666666667,-12.75,61.8166666666667,-4.25,102.933333333333,4.25,94.4333333333333,12.75,85.9333333333333,21.25,87.8166666666667,29.75,8,83.6729166666667,13.1038463319163
4131100105,41311001,22923,5,22,rail_leg,17:40,1060,-75.4996994737956,40.0522494273571,-75.4996994737956,40.0522494273571,42029,42029,pm_peak,TRUE,65,16.012285,cut,20251105,,-29.75,,-21.25,,-12.75,,-4.25,,4.25,,12.75,,21.25,,29.75,0,,
4184310104,41843101,23864,4,22,rail_leg,8:16,496,-75.1834073455283,39.9599979498596,-75.3045400928903,40.0162243322963,42101,42091,am_peak,TRUE,24,31.975394,cut,20251105,50.7333333333333,-29.75,42.2333333333333,-21.25,33.7333333333333,-12.75,84.2333333333333,-4.25,75.7333333333333,4.25,67.2333333333333,12.75,58.7333333333333,21.25,50.2333333333333,29.75,8,57.8583333333333,17.0665713352992
4184310106,41843101,23865,6,22,rail_leg,16:55,1015,-75.3195257705183,40.0049815590517,-75.1834073455283,39.9599979498596,42045,42101,pm_peak,TRUE,20,47.441317,cut,20251105,61.1333333333333,-29.75,52.6333333333333,-21.25,60.1333333333333,-12.75,51.6333333333333,-4.25,59.1333333333333,4.25,66.6333333333333,12.75,58.1333333333333,21.25,65.6333333333333,29.75,8,59.3833333333333,5.37852874200477
4195770402,41957704,24072,2,21,feeder_leg,14:40,880,-74.9853265543148,40.0477525065309,-75.1612826317197,39.9532127364358,42101,42101,off_peak,FALSE,20,52.235668,cut,20251105,80.85,-29.75,72.35,-21.25,79.85,-12.75,79.35,-4.25,70.85,4.25,66.3833333333334,12.75,57.8833333333333,21.25,69.35,29.75,8,72.1083333333333,7.86645984393173
4195770403,41957704,24072,3,22,rail_leg,20:05,1205,-75.1612826317197,39.9532127364358,-75.1612826317197,39.9532127364358,42101,42101,off_peak,FALSE,30,4.127778,cut,20251105,16.4166666666667,-29.75,8.36666666666667,-21.25,10.6666666666667,-12.75,11.3666666666667,-4.25,14.4166666666667,4.25,13.9166666666667,12.75,5.86666666666667,21.25,14.9166666666667,29.75,8,11.9916666666667,3.59612887104215
4218280102,42182801,24369,2,22,rail_leg,16:30,990,-75.1619465866814,40.0435075759518,-74.9919645563739,40.0557019160434,42101,42101,pm_peak,TRUE,105,58.376659,cut,20251105,79.4666666666667,-29.75,70.9666666666667,-21.25,62.4666666666667,-12.75,83.9666666666667,-4.25,75.4666666666667,4.25,66.9666666666667,12.75,58.4666666666667,21.25,84.65,29.75,8,72.8020833333333,9.75619639283443
4218280202,42182802,24373,2,22,rail_leg,16:45,1005,-75.2239722514315,39.9735103886618,-75.1571977835929,40.0823045185899,42101,42091,pm_peak,TRUE,195,68.114512,cut,20251105,86.5833333333333,-29.75,84.9666666666667,-21.25,76.4666666666667,-12.75,87.9666666666667,-4.25,92.3333333333333,4.25,83.8333333333333,12.75,83.3333333333333,21.25,91.8333333333333,29.75,8,85.9145833333333,5.0996688151104
4222850102,42228501,24496,2,22,rail_leg,7:10,430,-75.1531176077862,40.0998645962702,-75.1612826317197,39.9532127364358,42091,42101,am_peak,TRUE,35,32.722228,cut,20251105,56.4166666666667,-29.75,47.9166666666667,-21.25,39.4166666666667,-12.75,48.9166666666667,-4.25,40.4166666666667,4.25,38.9166666666667,12.75,61.8666666666667,21.25,56.9166666666667,29.75,8,48.8479166666667,8.8754451598618
4222850103,42228501,24496,3,22,rail_leg,17:00,1020,-75.1612826317197,39.9532127364358,-75.1470888942105,40.1018399351912,42101,42091,pm_peak,TRUE,45,40.670869,cut,20251105,39.85,-29.75,61.35,-21.25,52.85,-12.75,44.35,-4.25,65.85,4.25,57.35,12.75,48.85,21.25,40.35,29.75,8,51.35,9.68798961896341
4238580101,42385801,24804,1,22,rail_leg,6:45,405,-74.9200693290363,40.2495112723629,-75.1470807570054,39.9513767444736,42017,42101,am_peak,TRUE,,164.461647,cut,20251105,,-29.75,,-21.25,,-12.75,,-4.25,,4.25,,12.75,,21.25,,29.75,0,,
4257160402,42571604,25190,2,22,rail_leg,10:26,626,-75.6088161729411,40.0119718537478,-75.3686666885444,40.0437004752317,42029,42045,off_peak,FALSE,22,61.993799,cut,20251105,,-29.75,,-21.25,,-12.75,91.6,-4.25,83.1,4.25,74.6,12.75,102.733333333333,21.25,,29.75,4,88.0083333333333,12.0222132368009
4257160404,42571604,25191,4,22,rail_leg,22:48,1368,-75.3756545846891,40.0397732711601,-75.6337083421153,40.0217938558134,42045,42029,off_peak,FALSE,22,48.866667,cut,20251105,,-29.75,,-21.25,,-12.75,,-4.25,,4.25,,12.75,,21.25,,29.75,0,,
4265560201,42655602,25346,1,22,rail_leg,7:30,450,-75.1960123668417,40.1175958626256,-75.1840170635385,39.9534784074457,42091,42101,am_peak,TRUE,45,56.513476,cut,20251105,,-29.75,,-21.25,,-12.75,,-4.25,,4.25,,12.75,,21.25,,29.75,0,,
4265560202,42655602,25347,2,22,rail_leg,17:00,1020,-75.1840170635385,39.9534784074457,-75.1960123668417,40.1175958626256,42101,42091,pm_peak,TRUE,420,59.002455,cut,20251105,,-29.75,,-21.25,,-12.75,,-4.25,,4.25,,12.75,,21.25,,29.75,0,,
4274300202,42743002,25455,2,22,rail_leg,5:45,345,-75.3195257705183,40.0049815590517,-75.1572994746159,39.95264251715,42045,42101,off_peak,FALSE,26,47.679946,cut,20251105,63.25,-29.75,54.75,-21.25,62.25,-12.75,53.75,-4.25,61.25,4.25,52.75,12.75,68.25,21.25,59.75,29.75,8,59.5,5.37852874200477
4274300205,42743002,25456,5,22,rail_leg,15:39,939,-75.1550139436622,39.9445812882334,-75.1550139436622,39.9445812882334,42101,42101,off_peak,FALSE,43,4.963316,cut,20251105,3.3,-29.75,4.8,-21.25,6.3,-12.75,7.8,-4.25,9.3,4.25,10.8,12.75,8.91666666666667,21.25,3.8,29.75,8,6.87708333333333,2.75636258903328
4326800101,43268001,26414,1,22,rail_leg,9:00,540,-75.32300735391,39.8834623757826,-75.1634808483634,39.9480403151119,42045,42101,am_peak,TRUE,57,44.128499,cut,20251105,51.9166666666667,-29.75,96.7666666666667,-21.25,88.2666666666667,-12.75,79.7666666666667,-4.25,77.9166666666667,4.25,69.4166666666667,12.75,60.9166666666667,21.25,52.4166666666667,29.75,8,72.1729166666667,16.4292517328088
4326800104,43268001,26417,4,22,rail_leg,17:45,1065,-75.1634808483634,39.9480403151119,-75.32300735391,39.8834623757826,42101,42045,pm_peak,TRUE,57,41.609277,cut,20251105,87.45,-29.75,90.6333333333333,-21.25,82.1333333333334,-12.75,73.6333333333333,-4.25,65.1333333333334,4.25,56.6333333333333,12.75,97.1333333333333,21.25,88.6333333333334,29.75,8,80.1729166666667,13.8796926498952
4342350303,43423503,26742,3,22,rail_leg,17:58,1078,-75.1648345113326,39.9541020155151,-75.1840657845611,40.0625876496449,42101,42101,pm_peak,TRUE,27,29.301735,cut,20251105,57.4833333333333,-29.75,48.9833333333333,-21.25,40.4833333333333,-12.75,53.4833333333333,-4.25,53.8166666666667,4.25,45.3166666666667,12.75,58.2166666666667,21.25,57.9833333333333,29.75,8,51.9708333333333,6.50723498445055
4343900104,43439001,26760,4,22,rail_leg,17:11,1031,-75.1648345113326,39.9541020155151,-75.1701604201666,39.9562259742499,42101,42101,pm_peak,TRUE,29,6.655389,cut,20251105,7.66666666666667,-29.75,7.45,-21.25,10.75,-12.75,10.2666666666667,-4.25,8.75,4.25,14.0833333333333,12.75,6.75,21.25,11.0833333333333,29.75,8,9.6,2.42819091323378
4432040101,44320401,28012,1,22,rail_leg,5:45,345,-75.4146997575914,39.8197080832525,-75.1638872349499,39.9525548857932,42045,42101,off_peak,FALSE,45,47.853215,cut,20251105,60.6833333333333,-29.75,,-21.25,,-12.75,,-4.25,86.6833333333334,4.25,78.1833333333333,12.75,69.6833333333333,21.25,61.1833333333333,29.75,5,71.2833333333333,11.1993303371228
4433830102,44338301,28041,2,22,rail_leg,6:10,370,-75.0108885726665,40.1294791274976,-75.1588750233838,39.9528401835985,42101,42101,am_peak,TRUE,36,41.906429,cut,20251105,78.3333333333333,-29.75,69.8333333333333,-21.25,74.05,-12.75,65.55,-4.25,57.05,4.25,48.55,12.75,75.3333333333333,21.25,81.55,29.75,8,68.78125,11.2341720666816
4438760102,44387601,28191,2,22,rail_leg,8:12,492,-75.0826616926931,40.0770283629367,-75.1648345113326,39.9541020155151,42101,42101,am_peak,TRUE,39,39.079056,cut,20251105,57.8666666666667,-29.75,73.3666666666667,-21.25,64.8666666666667,-12.75,56.3666666666667,-4.25,50.8666666666667,4.25,42.3666666666667,12.75,62.8666666666667,21.25,54.3666666666667,29.75,8,57.8666666666667,9.39604780137448
4438760105,44387601,28192,5,22,rail_leg,17:37,1057,-75.1648345113326,39.9541020155151,-75.1701604201666,39.9562259742499,42101,42101,pm_peak,TRUE,13,6.655389,cut,20251105,9.76666666666667,-29.75,8.25,-21.25,13.5833333333333,-12.75,6.25,-4.25,10.5833333333333,4.25,7.26666666666667,12.75,11.3833333333333,21.25,6.75,29.75,8,9.22916666666667,2.55101520407633
4438760202,44387602,28194,2,22,rail_leg,6:17,377,-75.0826616926931,40.0770283629367,-75.1588750233838,39.9528401835985,42101,42101,am_peak,TRUE,26,33.451919,cut,20251105,74.05,-29.75,65.55,-21.25,57.05,-12.75,48.55,-4.25,40.05,4.25,65,12.75,56.5,21.25,74.55,29.75,8,60.1625,12.0401337795131
